candidate_id,scenario,strategy,start_before_arrival_s,target_temp_c,max_thermal_power_w,arrival_core_temp_c,arrival_surface_temp_c,arrival_temperature_deviation_c,arrival_soc,preconditioning_energy_kwh,charge_time_s,charge_time_min,grid_energy_kwh,final_soc,peak_core_temp_c,relative_aging_damage,charge_status,preconditioning_status,max_route_power_closure_residual_w,charge_complete,final_soc_ok,arrival_soc_ok,temperature_ok,power_closure_ok,feasible,constraint_failure_reason
optimized-047,hot_arrival,optimized,1800.0,15.0,5000.0,31.750047098888164,22.10339965761415,6.750047098888164,0.2781800502940747,0.908333333333337,725.0,12.083333333333334,39.3113587329334,0.75,45.03350889180307,0.00031620517458074066,charge_complete,optimized_precool,1.6484591469634324e-10,True,True,True,True,True,True,ok
optimized-048,hot_arrival,optimized,1800.0,20.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-049,hot_arrival,optimized,1800.0,20.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
optimized-050,hot_arrival,optimized,1800.0,20.0,5000.0,31.750047098888164,22.10339965761415,6.750047098888164,0.2781800502940747,0.908333333333337,725.0,12.083333333333334,39.3113587329334,0.75,45.03350889180307,0.00031620517458074066,charge_complete,optimized_precool,1.6484591469634324e-10,True,True,True,True,True,True,ok
optimized-051,hot_arrival,optimized,1800.0,25.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-052,hot_arrival,optimized,1800.0,25.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
optimized-053,hot_arrival,optimized,1800.0,25.0,5000.0,31.750047098888164,22.10339965761415,6.750047098888164,0.2781800502940747,0.908333333333337,725.0,12.083333333333334,39.3113587329334,0.75,45.03350889180307,0.00031620517458074066,charge_complete,optimized_precool,1.6484591469634324e-10,True,True,True,True,True,True,ok
optimized-054,hot_arrival,optimized,1800.0,30.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-055,hot_arrival,optimized,1800.0,30.0,3750.0,35.45914190956733,28.047323402600572,10.459141909567329,0.2812241774131216,0.7,725.0,12.083333333333334,39.06207039516484,0.75,45.04236385542759,0.0003341557974801837,charge_complete,optimized_precool,1.5643308870494366e-10,True,True,True,True,True,True,ok
optimized-056,hot_arrival,optimized,1800.0,30.0,5000.0,32.36616923103602,22.678490360113656,7.366169231036018,0.2786530624230711,0.8761908944403348,725.0,12.083333333333334,39.28400367707636,0.75,45.04017840080262,0.0003182638513967753,charge_complete,optimized_precool,1.5575096767861396e-10,True,True,True,True,True,True,ok
optimized-057,hot_arrival,optimized,1800.0,35.0,2500.0,39.17036741136549,33.99274875600136,14.17036741136549,0.2842618289555853,0.4916666666666689,760.0,12.666666666666666,38.609257744475364,0.75,45.06164864126333,0.00033478303176076157,charge_complete,optimized_precool,1.6063950170064345e-10,True,True,True,True,True,True,ok
optimized-058,hot_arrival,optimized,1800.0,35.0,3750.0,36.47391748549771,28.999564836018248,11.473917485497708,0.2819943635239111,0.6474761848644363,730.0,12.166666666666666,38.9534876938886,0.75,45.05775068383377,0.00033763794419912455,charge_complete,optimized_precool,1.9190338207408786e-10,True,True,True,True,True,True,ok
optimized-059,hot_arrival,optimized,1800.0,35.0,5000.0,35.79346952171455,26.143196459414927,10.793469521714549,0.2812316713112081,0.7000509785745374,725.0,12.083333333333334,39.06074541203373,0.75,45.05775068383377,0.000334870296518203,charge_complete,optimized_precool,1.9190338207408786e-10,True,True,True,True,True,True,ok
