dataset_id,maturity,episode_id,time_s,observed_core_temp_c,predicted_core_temp_c,core_residual_c,observed_surface_temp_c,predicted_surface_temp_c,surface_residual_c
synthetic-battery-thermal-v1,synthetic,2,195.0,25.99389364885619,25.966561360565304,-0.027332288290885742,23.337366869957386,23.338424126044778,0.0010572560873924886
synthetic-battery-thermal-v1,synthetic,2,200.0,25.998733864805338,26.007002565545545,0.00826870074020647,23.295117741084436,23.30045576929401,0.005338028209575185
synthetic-battery-thermal-v1,synthetic,2,205.0,26.057385449029788,26.05109103616169,-0.00629441286809751,23.229105778546383,23.25780724532388,0.028701466777498297
synthetic-battery-thermal-v1,synthetic,2,210.0,26.099818773746193,26.09997977468221,0.00016100093601778553,23.2031396703102,23.211240689277073,0.00810101896687243
synthetic-battery-thermal-v1,synthetic,2,215.0,26.1793072263374,26.153874626518604,-0.025432599818795865,23.157417260061532,23.161754809536635,0.004337549475103231
synthetic-battery-thermal-v1,synthetic,2,220.0,26.235099501171135,26.211994943080985,-0.023104558090150107,23.092785490648318,23.11053611023598,0.017750619587662442
synthetic-battery-thermal-v1,synthetic,2,225.0,26.279998379853748,26.272714744663944,-0.007283635189804016,23.063026694053665,23.058899806391302,-0.004126887662362577
synthetic-battery-thermal-v1,synthetic,2,230.0,26.319688539633667,26.333858743567546,0.014170203933879577,23.010740704766796,23.008225416249683,-0.0025152885171131345
synthetic-battery-thermal-v1,synthetic,2,235.0,26.410529385583512,26.393099320521916,-0.017430065061596167,22.95538428049125,22.959892075476688,0.004507794985439517
synthetic-battery-thermal-v1,synthetic,2,240.0,26.42259347817262,26.44838210715413,0.025788628981512574,22.915763544970794,22.915218092234802,-0.0005454527359916028
synthetic-battery-thermal-v1,synthetic,2,245.0,26.48466762077762,26.498302578076313,0.013634957298691575,22.909632468370887,22.913858166974038,0.004225698603150363
synthetic-battery-thermal-v1,synthetic,2,250.0,26.54148225675517,26.542535178743176,0.0010529219880055507,22.892710644449075,22.917322574872053,0.024611930422977935
synthetic-battery-thermal-v1,synthetic,2,255.0,26.557749341900124,26.581581263636004,0.02383192173588,22.934698577345586,22.92647523103848,-0.008223346307104862
synthetic-battery-thermal-v1,synthetic,2,260.0,26.577805258167807,26.58525812667688,0.00745286850907334,22.90447698196657,22.941985228520284,0.03750824655371332
synthetic-battery-thermal-v1,synthetic,2,265.0,26.5995151227096,26.58738032008668,-0.01213480262292066,22.9688853757537,22.963918741732005,-0.004966634021695171
synthetic-battery-thermal-v1,synthetic,2,270.0,26.57994129736177,26.59030746977899,0.010366172417217712,22.97353748860868,22.992544041730834,0.01900655312215349
synthetic-battery-thermal-v1,synthetic,2,275.0,26.60913882696197,26.596259142012634,-0.012879684949336223,23.03372315109808,23.02792453078026,-0.005798620317818859
synthetic-battery-thermal-v1,synthetic,2,280.0,26.643028951244013,26.606914538602584,-0.03611441264142812,23.076552298625447,23.06992822159512,-0.006624077030327413
