time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
475.0,0.49377426695374926,26.27034957347919,18.159488840286087,220000.0,219999.99999999988,11000.0,208999.99999999988,580.0,208419.99999999988,1.1641532182693481e-10,-519.6481138629082,11747.024564298776,1.0,1.0,station,0.0,1.6528900119821167e-06,0.00012457950133602124
480.0,0.49742974203761264,26.38373389464809,18.243170423486113,220000.0,219999.99999999997,11000.0,208999.99999999997,580.0,208419.99999999997,2.9103830456733704e-11,-519.4622487595364,11699.335487449644,1.0,1.0,station,0.0,1.6578151400705933e-06,0.00012623731647609182
485.0,0.5010839086563441,26.496347206579433,18.32724786822215,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-519.2763089776258,11652.025825823694,1.0,1.0,station,0.0,1.6627076187294579e-06,0.0001279000240948213
490.0,0.5047367663691614,26.60820026736937,18.411696899511927,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-519.090306558246,11605.09036861104,1.0,1.0,station,0.0,1.6708244987314425e-06,0.00012957084859355273
495.0,0.5083883148177518,26.719303592876905,18.496494000528127,220000.0,219999.99999999994,11000.0,208999.99999999994,580.0,208419.99999999994,5.820766091346741e-11,-518.9042532207385,11558.524018358494,1.0,1.0,station,0.0,1.686716294301503e-06,0.00013125756488785423
500.0,0.5120385537240737,26.829667463176,18.581616390794906,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-518.7181603720504,11512.321787823781,1.0,1.0,station,0.0,1.7027090580183845e-06,0.0001329602739458726
505.0,0.5156874828882216,26.9393019288263,18.66704200500117,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-518.5320391157668,11466.478796927488,1.0,1.0,station,0.0,1.7188035348363934e-06,0.000134679077480709
510.0,0.5193351021863536,27.0482168169677,18.752749472413196,220000.0,220000.00000000017,11000.00000000003,209000.00000000015,580.0,208420.00000000015,0.0,-518.3459002608606,11420.990269799811,1.0,1.0,station,0.0,1.735000471653427e-06,0.00013641407795236243
515.0,0.522981411568677,27.156421737243857,18.838718096869624,220000.0,220000.00000000003,11000.0,209000.00000000003,580.0,208420.00000000003,0.0,-518.1597543301629,11375.851531918614,1.0,1.0,station,0.0,1.7513006173429703e-06,0.0001381653785697054
520.0,0.5266264110574929,27.263926087559568,18.924927837342416,220000.0,220000.0,11000.0,209000.0,580.0,208420.0,0.0,-517.9736115685697,11331.058007336145,1.0,1.0,station,0.0,1.7677047227869703e-06,0.00013993308329249239
525.0,0.5302701007452961,27.370739059676787,19.01135928904779,220000.0,219999.9999999999,11000.0,208999.9999999999,580.0,208419.9999999999,8.731149137020111e-11,-517.7874819509865,11286.605215991014,1.0,1.0,station,0.0,1.7842135409094868e-06,0.00014171729683340188
530.0,0.5339124807929296,27.476869644653945,19.097993665091572,220000.0,220000.0000000002,11000.00000000003,209000.00000000017,580.0,208420.00000000017,0.0,-517.6013751900273,11242.488771103117,1.0,1.0,station,0.0,1.8008278267111484e-06,0.00014351812466011302
535.0,0.537553551427791,27.582326638133082,19.18481277863392,220000.0,219999.9999999999,11000.0,208999.9999999999,580.0,208419.9999999999,8.731149137020111e-11,-517.4153007434671,11198.704376648187,1.0,1.0,station,0.0,1.8175483373042907e-06,0.0001453356729974173
540.0,0.5411933129420903,27.687118645479142,19.271799025558717,220000.0,219999.9999999999,11000.0,208999.9999999999,580.0,208419.9999999999,8.731149137020111e-11,-517.2292678214716,11155.247824910195,1.0,1.0,station,0.0,1.8343758319488326e-06,0.00014717004882936613
