time_s,soc,battery_core_temp_c,battery_surface_temp_c,requested_station_power_w,grid_power_w,charger_loss_w,dc_bus_power_w,auxiliary_power_w,accepted_battery_power_w,curtailed_station_power_w,battery_current_a,battery_heat_w,temperature_factor,soc_factor,limiting_reason,power_ledger_residual_w,incremental_aging_damage,cumulative_aging_damage
150.0,0.3600650751993812,30.742144302218765,26.691750790080338,250000.0,227477.65424967793,11373.8827124839,216103.77153719403,580.0,215523.77153719403,22522.34575032207,-550.0,11928.219340463165,1.0,1.0,target_soc,0.0,2.128980003566933e-06,6.155787339342744e-05
155.0,0.36393544556975155,30.87823165244154,26.76164661897818,250000.0,227577.4571964763,11378.872859823838,216198.58433665245,580.0,215618.58433665245,22422.542803523713,-550.0,11881.788151543486,1.0,1.0,target_soc,0.0,2.1381234118800247e-06,6.369599680530746e-05
160.0,0.3678058159401219,31.013382760365236,26.832700735549867,250000.0,227677.4293554006,11383.871467770048,216293.55788763057,580.0,215713.55788763057,22322.570644599386,-549.9999999999997,11835.786514917168,1.0,1.0,target_soc,0.0,2.1472339070515943e-06,6.584323071235906e-05
165.0,0.37167618631049226,31.147613644997442,26.90486850588303,250000.0,227777.56260782134,11388.878130391065,216388.68447743027,580.0,215808.68447743027,22222.43739217866,-549.9999999999999,11790.2064014774,1.0,1.0,target_soc,0.0,2.156312024380583e-06,6.799954273673965e-05
170.0,0.3755465566808626,31.280939919301836,26.978106614835596,250000.0,227877.84905598994,11393.892452799511,216483.95660319043,580.0,215903.95660319043,22122.150944010064,-549.9999999999999,11745.03999999748,1.0,1.0,target_soc,0.0,2.165358287187683e-06,7.016490102392733e-05
175.0,0.379416927051233,31.413376801597927,27.0523730284161,250000.0,227978.2810159824,11398.914050799125,216579.36696518326,580.0,215999.36696518326,22021.718984017614,-550.0000000000001,11700.279710200008,1.0,1.0,target_soc,0.0,2.1743732070250986e-06,7.233927423095243e-05
180.0,0.38328729742160333,31.54493912662766,27.12762695723349,250000.0,228078.85101088978,11403.94255054451,216674.90846034526,580.0,216094.90846034526,21921.148989110225,-549.9999999999999,11655.918136068887,1.0,1.0,target_soc,0.0,2.183357283885553e-06,7.452263151483798e-05
185.0,0.3871576677919737,31.67564135629905,27.20382882098582,250000.0,228179.55176424902,11408.977588212467,216770.57417603655,580.0,216190.57417603655,21820.448235750984,-549.9999999999999,11611.948079395363,1.0,1.0,target_soc,0.0,2.192311006410508e-06,7.671494252124849e-05
190.0,0.39102803816234405,31.805497590116545,27.28094021395817,250000.0,228280.3761937033,11414.018809685163,216866.35738401813,580.0,216286.35738401813,21719.623806296702,-550.0000000000002,11568.362533548574,1.0,1.0,target_soc,0.0,2.201234852097255e-06,7.891617737334575e-05
195.0,0.3948984085327144,31.934521575307627,27.358923871500913,250000.0,228381.31740488322,11419.065870244172,216962.25153463904,580.0,216382.25153463904,21618.682595116785,-550.0000000000002,11525.154677462433,1.0,1.0,target_soc,0.0,2.2101292875047985e-06,8.112630666085054e-05
200.0,0.39876877890308476,32.06272671665479,27.437743637460336,250000.0,228482.36868550238,11424.118434275122,217058.25025122726,580.0,216478.25025122726,21517.631314497616,-550.0000000000003,11482.317869830556,1.0,1.0,target_soc,0.0,2.218994768458368e-06,8.334530142930892e-05
205.0,0.4026391492734551,32.19012608604172,27.51736443253445,250000.0,228583.52349965557,11429.1761749828,217154.34732467277,580.0,216574.34732467277,21416.476500344434,-549.9999999999999,11439.84564350113,1.0,1.0,target_soc,0.0,2.2278317402523955e-06,8.557313316956132e-05
210.0,0.4065095196438255,32.31673243172241,27.59775222352754,250000.0,228684.77548231604,11434.238774115802,217250.53670820023,580.0,216670.53670820023,21315.224517683964,-550.0000000000002,11397.731700064556,1.0,1.0,target_soc,0.0,2.2366406378518346e-06,8.780977380741315e-05
215.0,0.41037989001419584,32.44255818732125,27.67887399347782,250000.0,228786.1184340193,11439.305921700987,217346.8125123183,580.0,216766.8125123183,21213.8815659807,-550.0000000000001,11355.96990462609,1.0,1.0,target_soc,0.0,2.2454218860916563e-06,9.005519569350481e-05
